"","S02_Normal","S03_Normal","S05_Normal","S06_Normal","S10_Normal","S02_Tumour","S03_Tumour","S05_Tumour","S06_Tumour","S10_Tumour"
"NUP133",258.182954115898,263.683705697963,281.706771164329,215.423060823136,206.488343815583,285.045808178496,84.7346031653681,128.513145846141,131.609082268881,202.980137121876
"P4HA2",105.79974266523,64.9370320002445,36.6381638797538,243.364964109818,103.244171907791,180.948196858408,27.5642684995776,24.7736184763644,0,77.2071687212043
"PDIA6",1770.17181384662,1946.14317115884,1631.61956477837,2311.96715904327,2227.03379403555,1382.61189800305,1610.97835897531,1669.12254484505,1107.33158874507,1489.35119017033
"PLIN1",13.4223554127531,17.7100996364303,28.496349684253,8.11216547032728,51.305386040068,0,0,0,0,0
"PLPP3",0,21.6456773334148,16.2836283910017,56.785158292291,39.9041891422751,0,0,0,0,7.47166148914881
"JADE2",10.2641541391641,0,0,9.91486890817778,15.834995691379,10.47962530068,4.08359533327075,10.0642825060231,0,7.47166148914881
"POLD4",18.9492076415338,25.5812550303994,11.3985398737012,13.5202757838788,15.2015958637239,34.233442648888,80.6510078320973,30.1928475180692,83.2011439630858,13.6980460634395
"PPP1R15B",272.394859847049,114.131753212551,256.467147158277,173.059530033649,391.44109349089,274.566182877816,122.507859998123,222.188390709894,184.555264790845,374.828351372298
"OXR1",131.065352853942,285.329383031378,240.997700186825,185.678454098602,259.693929338616,213.08571444716,263.391898995963,344.508131936943,89.2521362513102,254.036490631059
"PDHX",203.703982146488,244.00581721304,252.396240060526,132.498702682012,170.384553639238,125.056861921448,322.604031328389,260.897169579213,49.9206863778515,87.1693840400694
"PLD2",229.759142653597,216.456773334148,155.508651134066,179.368992066125,188.119748813583,229.853114928248,154.155723830971,287.21913921035,1.51274807205611,166.86710659099
"POU2F1",6.31640254717794,1.96778884849226,13.8410841323514,12.6189240649535,14.5681960360687,32.836159275464,0,30.1928475180692,0,29.8866459565952
"PRDX1",246.33969933994,326.652948849715,269.494049871078,395.693404608186,438.312680737371,394.73255299228,266.454595495916,286.444963632964,488.617627274122,301.357013395669
"PANK1",30.0029120990952,45.259143515322,0,0,32.3033912104132,15.370117107664,19.3970778330361,6.19340461909111,0,11.2074922337232
"OXA1L",73.4281796109435,149.551952485412,133.525752806214,42.3635307894869,118.445767771515,151.605246016504,104.131680998404,185.027962995347,89.2521362513102,67.2449534023393
"PCSK6",418.461668750538,184.972151758272,389.992899964491,631.847554966602,215.98934123041,99.9057611998159,246.036618829563,323.60539134751,707.966097722257,100.867430103509
"PIK3CA",39.4775159198621,49.1947212123065,26.0538054256027,49.5743445408889,27.2361925891719,6.287775180408,0,22.4510917442053,114.968853476264,3.7358307445744
"POP4",10.2641541391641,13.7745219394458,17.0978098105518,19.8297378163556,31.0365915551029,45.41170963628,57.1703346657905,17.8060382798869,0,13.6980460634395
"PPWD1",387.669206333046,206.617829091687,425.816882424694,213.620357385285,349.003305037994,287.141733238632,222.555945663256,243.865306876712,111.943357332152,275.206198183648
"NUSAP1",177.648821639379,362.073148122576,247.511151543226,122.583833773834,198.887545883721,317.183325767248,391.004253160674,415.732285056491,69.5864113145809,902.825763272147
"PAK1",102.641541391641,183.00436290978,113.171217317462,83.8257098600485,120.345967254481,65.672318550928,246.036618829563,66.5790996552294,49.9206863778515,57.2827380834742
"PGAM1",568.476229246014,765.469862063489,470.596860499949,657.986754815435,772.747789739297,778.286838997167,707.482891489158,822.174463184345,901.597850945439,800.71305625378
"PLS1",31.5820127358897,11.8067330909536,13.0269027128014,16.2243309406546,21.5355941402755,10.47962530068,4.08359533327075,0,0,48.5657996794672
"PPIL1",8.68505350236966,62.9692431517523,16.2836283910017,48.6729928219637,81.7085777675158,78.247868911744,99.0271868318157,76.6433821612525,155.813051421779,129.508799145246
"OTUD6B",292.13361780698,55.0980877577832,65.1345135640068,82.023006422198,152.015958637239,180.249555171696,213.367856163397,193.543894346597,65.0481670984125,357.394474564285
"PCMT1",110.537044575614,175.133207515811,164.464646749117,213.620357385285,268.561526925788,171.865854931152,115.361568164899,146.319184126027,63.5354190263564,90.9052147846438
"PIK3C2A",304.766422901335,175.133207515811,188.89008933562,215.423060823136,149.482359326618,194.921030592648,20.4179766663538,33.2895498276147,58.9971748101881,122.037137656097
"POLR2K",1295.65207248987,1515.19741333904,1336.88589090124,1224.93698601942,1553.09637741045,1373.52955607579,2275.58349946513,2739.80736837043,1320.62906690498,2900.2499347046
"PPP2R3C",42.6357171934511,7.87115539396904,58.6210622076061,46.8702893841132,12.0345967254481,30.740234215328,33.6896614994837,0,54.4589305940198,6.22638457429067
"NUP35",127.907151580353,62.9692431517523,19.540354069202,57.6865100112162,129.846964669308,64.275035177504,45.9404474992959,53.4181148396608,55.9716786660759,58.5280149983323
"PA2G4",364.772247099526,242.038028364548,112.357035897912,370.455556478279,451.61407711813,343.731709862304,104.131680998404,119.99721449489,145.223814917386,1260.22023783643
"PDS5A",1398.29361388152,1005.54010157954,1551.01560424291,980.670670190675,1407.41441704977,1449.6814999274,2234.74754613242,2610.5200469469,2651.84737031435,1821.84012643745
"PLK1",92.3773872524773,108.228386667074,39.0807081384041,22.5337929731313,65.2401822484816,44.713067949568,425.714813493476,383.216910806262,425.082208247766,130.754076060104
"PPIC",291.344067488582,165.29426327335,23.6112611669525,644.466479031556,263.494328304547,121.563653487888,17.3552801664007,44.9021834884106,0,173.093491165281
"ORMDL2",299.239570672555,299.103904970823,317.530753624533,300.150122402109,393.341292973855,297.621358539312,258.287404829375,246.187833608872,152.787555277667,432.111089455773
"PCBP2",232.127793608789,395.525558546944,365.567457377988,341.612301472671,211.555542436824,172.564496617864,205.200665496855,185.027962995347,63.5354190263564,245.319552227052
"PHLDA2",2.36865095519173,7.87115539396904,2.44254425865026,0,13.9347962084135,21.657892288072,22.4597743329891,65.0307485004567,16.6402287926172,6.22638457429067
"POLG2",8.68505350236966,15.7423107879381,28.496349684253,11.7175723460283,7.60079793186193,20.95925060136,8.1671906665415,0,0,19.9244306377302
"PPP1R21",108.168393620422,19.6778884849226,98.5159517655603,64.8973237626182,65.8735820761368,52.3981265034,47.9822451659313,82.8367867803436,58.9971748101881,92.1504916995019
"NUDT9",383.72145474106,338.459681940668,139.225022743065,337.105542878045,485.817667811509,367.485527210512,345.063805661378,304.251001912851,186.068012862901,447.05441243407
"PDIA4",29.213361780698,19.6778884849226,0,21.6324412542061,19.0019948296548,16.767400481088,12.2507859998123,8.51593135125028,0,4.98110765943254
"PLGLB2",46.5834687854373,31.4846215758761,17.0978098105518,6.30946203247677,19.63539465731,71.261452044624,15.3134824997653,24.7736184763644,0,22.4149844674464
"ORC4",408.987064929771,385.686614304483,383.47944860809,332.598784283418,288.830321410753,375.869227451056,693.19030782271,356.120765597739,509.796100282908,331.243659352264
"PARP1",467.413788491167,442.752490910758,458.384139206698,609.313761993471,784.148986637089,486.953255638264,895.328276819612,895.721143036052,753.348539883941,961.35377827048
"PGRMC1",189.492076415338,653.30589769943,271.122412710178,128.893295806311,433.24548211613,144.618829149384,213.367856163397,102.191176215003,267.756408753931,63.5091226577649
"POGZ",216.336787240844,188.907729455257,240.183518767275,186.579805817527,134.914163290549,185.14004697868,324.645828995025,453.666888348424,618.713961470947,206.71596786645
"PPP1R13B",340.296187229211,350.266415031622,341.142014791486,185.678454098602,263.494328304547,193.523747219224,430.819307660064,287.993314787737,396.3399948787,215.432906270457
"OXCT1",11.0537044575614,13.7745219394458,0,7.21081375140202,14.5681960360687,0,0,18.5802138572733,71.099159386637,56.037461168616
"PDE2A",138.960856037915,118.067330909536,113.985398737012,133.400054400937,71.5741805250332,57.288618310384,14.2925836664476,4.64505346431833,80.1756478189736,18.679153722872
"PLCB3",72.6386292925463,110.196175515566,38.266526718854,74.812192670796,71.5741805250332,90.8234192725599,107.194377498357,99.8686494828441,176.991524430564,97.1315993589345
"POT1",27.6342611439035,13.7745219394458,11.3985398737012,36.9554204759354,12.0345967254481,51.000843129976,67.3793229989674,8.51593135125028,12.1019845764488,39.8488612754603
"PRCC",21.3178585967255,55.0980877577832,81.4181419550085,15.3229792217293,60.1729836272403,51.699484816688,68.4002218322851,85.9334890898892,57.484426738132,37.358307445744
"OCIAD1",127.907151580353,15.7423107879381,31.7530753624533,34.2513653191596,103.244171907791,53.096768190112,24.5015719996245,5.41922904170472,0,70.9807841469137
"PAM16",74.2177299293407,122.00290860652,216.572257600323,82.9243581411233,96.9101736312396,76.85058553832,51.0449416658844,90.5785425542075,0,184.300983399004
"PGM3",241.602397429556,186.939940606765,297.990399555331,253.279833017996,245.759133130202,268.97704938412,130.675050664664,142.448306239096,84.7138920351419,332.488936267122
"PLSCR1",613.480597394657,352.234203880114,776.729074250781,455.182618057253,734.110400252332,894.960000678071,812.635471320879,2078.66142528245,4706.15925216654,936.448239973317
"PPIL3",52.8998713326152,80.6793427881826,21.9828983278523,19.8297378163556,44.9713877635164,45.41170963628,0,20.1285650120461,0,33.6224767011696
"RAB9A",0,3.93557769698452,24.4254425865026,12.6189240649535,8.2341977595171,5.589133493696,37.7732568327544,37.934603291933,0,8.71693840400694
"RIC8A",131.065352853942,177.100996364303,140.039204162615,295.643363807483,167.850954328618,329.758876128064,375.690770660909,158.70599336421,217.835722376079,201.734860207018
"RRM2",18.1596573231366,76.7437650911981,37.4523452993039,11.7175723460283,55.105785005999,52.3981265034,124.549657664758,115.352161030572,0,32.3771997863115
"PRR5",102.641541391641,41.3235658183374,106.657765961061,69.4040823572445,40.5375889699303,66.37096023764,11.2298871664946,57.2889927265928,0,73.4713379766299
"PTGS2",39.4775159198621,13.7745219394458,17.9119912301019,32.4486618813091,5.06719862124129,567.995691296856,802.426482987702,137.803252774777,968.158766115907,75.9618918063462
"RB1",69.4804280189573,5.90336654547678,0,38.7581239137859,32.3033912104132,4.191850120272,21.4388754996714,0,0,17.4338768080139
"RPL36A-HNRNPH2",82.9027834317104,51.1625100607987,39.0807081384041,157.736550811919,130.480364496963,49.603559756552,99.0271868318157,108.384580834094,128.583586124769,43.5846920200347
"PRKAG2",0,5.90336654547678,34.1956196211036,20.7310895352808,22.1689939679306,17.4660421678,6.12539299990613,25.5477940537508,21.1784730087855,4.98110765943254
"PSMD9",7.89550318397242,0,0,0,1.90019948296548,6.98641686712,0,0,54.4589305940198,3.7358307445744
"PTS",599.268691663507,350.266415031622,463.269227723998,417.325845862392,538.389853506887,637.859859968056,386.920657827404,445.150956997174,491.643123418234,652.525103385662
"RAB4A",52.8998713326152,29.5168327273839,67.577057822657,58.5878617301415,25.3359931062064,48.90491806984,49.003143999249,109.932931988867,0,52.3016304240416
"RFC4",0,7.87115539396904,35.0098010406537,0,5.06719862124129,0,22.4597743329891,27.87032078591,128.583586124769,29.8866459565952
"RPS4X",6248.50121979577,6538.96234353978,7203.0630187596,6610.51350659781,4131.03367596696,5503.89920791713,5082.03439225545,5629.80479875382,9463.751938783,5598.76500920217
"PRPF4",93.1669375708746,51.1625100607987,0,28.8432550056081,78.54157862924,85.9329274655759,92.9017938319096,63.4823973456839,140.685570701218,74.7166148914881
"RASA1",45.0043681486428,39.3557769698452,84.6748676332088,58.5878617301415,61.4397832825506,52.3981265034,23.4806731663068,66.5790996552294,0,21.1697075525883
"RPA2",77.3759312029297,37.3879881213529,28.496349684253,56.785158292291,58.90618397193,20.260608914648,4.08359533327075,14.7093359703414,0,11.2074922337232
"RTN4",776.127962984489,1615.55464461214,1050.29403121961,821.131415940906,1435.2840094666,765.01264694964,748.318844821865,858.560715321505,782.090753253007,606.449857535911
"PRKACB",83.6923337501077,61.00145430326,0,34.2513653191596,75.3745794909642,46.110351322992,8.1671906665415,10.0642825060231,65.0481670984125,31.1319228714534
"PSMD11",235.285994882378,127.906275151997,277.635864066579,90.1351718925253,181.785750537031,123.659578548024,238.890326996339,225.285093019439,419.031215959541,165.621829676132
"PTPRG",150.014560495476,127.906275151997,97.7017703460102,211.817653947434,115.278768633239,203.304730833192,65.337525332332,99.0944739054578,149.762059133554,82.1882763806369
"REEP5",282.659013986213,458.494801698696,405.462346935942,255.983888174772,271.095126236409,280.853958058224,278.705381495729,251.607062650576,143.71106684533,201.734860207018
